filename,text,type,slug
"Serio.m4v","Serio","word","serio"
"Que_es_poco_alegre_o_divertido.m4v","Que es poco alegre o divertido.","definition","serio"
"El_director_del_colegio_es_serio_y_malgeniado._Los_estudiantes_al_verlo_se_atemorizan.m4v","El director del colegio es serio y malgeniado. Los estudiantes al verlo se atemorizan.","example","serio"
"Siete.m4v","Siete","word","siete"
"Seis_y_uno.m4v","Seis y uno.","definition","siete"
"Yo_vi_una_familia_muy_grande,_es_porque_tiene_siete_hijos.m4v","Yo vi una familia muy grande, es porque tiene siete hijos.","example","siete"
"Solo.m4v","Solo","word","solo"
"Que_no_tiene_compañía,_ni_ayuda.m4v","Que no tiene compañía, ni ayuda.","definition","solo"
"MI_amigo_sordo_hace_tres_años_que_vive_solo.m4v","MI amigo sordo hace tres años que vive solo.","example","solo"
"Todavía.m4v","Todavía","word","todavia"
"Hasta_ahora,_hasta_un_momento_determinado_desde_tiempo_anterior.m4v","Hasta ahora, hasta un momento determinado desde tiempo anterior.","definition","todavia"
"El_hombre_cumplió_con_el_tiempo_de_trabajar_pero_no_se_retira_del_cargo_para_dárselo_a_otra_persona._Es_un_terco,_todavía_sigue_trabajando.m4v","El hombre cumplió con el tiempo de trabajar pero no se retira del cargo para dárselo a otra persona. Es un terco, todavía sigue trabajando.","example","todavia"
"Tío.m4v","Tío","word","tio"
"Con_respecto_a_una_persona,_el_hermano_de_su_padre_o_de_su_madre.m4v","Con respecto a una persona, el hermano de su padre o de su madre.","definition","tio"
"Mi_tía_viejita_le_fascinan_los_deportes.m4v","Mi tía viejita le fascinan los deportes.","example","tio"
"Todo_el_día.m4v","Todo el día","word","todo-el-dia"
"La_duración_en_tiempo_de_hechos_o_actividades_que_se_llevan_a_cabo_desde_la_mañana_a_la_noche.m4v","La duración en tiempo de hechos o actividades que se llevan a cabo desde la mañana a la noche.","definition","todo-el-dia"
"El_estudiante_estuvo_haciendo_la_tarea_todo_el_día_y_cuando_terminó_descanso.m4v","El estudiante estuvo haciendo la tarea todo el día y cuando terminó descanso.","example","todo-el-dia"
"Triste.m4v","Triste","word","triste"
"Que_está_sin_alegría,_sin_ánimo_por_alguna_pena.m4v","Que está sin alegría, sin ánimo por alguna pena.","definition","triste"
"La_mamá_está_triste_porque_su_hijo_se_fue_de_viaje_a_otro_país.m4v","La mamá está triste porque su hijo se fue de viaje a otro país.","example","triste"
"Televisión.mp4","Televisión","word","television"
"Dispositivo_que_permite_transmitir_imágenes_y_sonidos_a_distancia_previamente_editadas_para_ser_vistas_en_una_pantalla.mp4","Dispositivo que permite transmitir imágenes y sonidos a distancia previamente editadas para ser vistas en una pantalla.","definition","television"
"Con_el_control_remoto_busqué_un_canal_de_televisión_que_contara_con_intérprete_sobre_pantalla_para_acceder_a_la_información.mp4","Con el control remoto busqué un canal de televisión que contara con intérprete sobre pantalla para acceder a la información.","example","television"
"Tejo.m4v","Tejo","word","tejo"
"Juego_o_deporte_entre_dos_o_más_personas_que_consiste_en_lanzar_pequeños_discos_metálicos_a_una_cancha_de_greda_donde_se_encuentran_varios_petardos_o_mechas.m4v","Juego o deporte entre dos o más personas que consiste en lanzar pequeños discos metálicos a una cancha de greda donde se encuentran varios petardos o mechas.","definition","tejo"
"Trancón.mp4","Trancón","word","trancon"
"Entorpecimiento_del_tráfico_debido_a_la_aglomeración_de_automóviles_en_las_calles_o_carreteras.mp4","Entorpecimiento del tráfico debido a la aglomeración de automóviles en las calles o carreteras.","definition","trancon"
"Cuando_el_vehículo_chocó_al_camión,_se_formó_un_trancón_muy_largo.mp4","Cuando el vehículo chocó al camión, se formó un trancón muy largo.","example","trancon"
"Tener.m4v","Tener","word","tener"
"Poseer_una_persona_una_cosa.m4v","Poseer una persona una cosa.","definition","tener"
"Estoy_contando_dinero_y_me_doy_cuenta_de_que_me_hace_falta_y_le_digo_a_una_persona_¡Hey,_por_favor!_¿Usted_tiene_diez_mil_pesos_que_me_preste.m4v","Estoy contando dinero y me doy cuenta de que me hace falta y le digo a una persona: ""¡Hey, por favor! ¿Usted tiene diez mil pesos que me preste?""","example","tener"
"Transmilenio.mp4","Transmilenio","word","transmilenio"
"Sistema_de_transporte_público_masivo_que_consta_de_buses_articulados_usado_en_la_ciudad_de_Bogotá,_y_que_permite_la_movilidad_rápida_y_constante_de_los_pasajeros.mp4","Sistema de transporte público masivo que consta de buses articulados usado en la ciudad de Bogotá, y que permite la movilidad rápida y constante de los pasajeros.","definition","transmilenio"
"En_la_ciudad_de_Bogotá,_tanto_en_la_mañana_como_en_la_noche,_los_pasajeros_que_se_movilizan_en_Transmilenio_viajan_muy_apretados_unos_con_otros.mp4","En la ciudad de Bogotá, tanto en la mañana como en la noche, los pasajeros que se movilizan en Transmilenio viajan muy apretados unos con otros.","example","transmilenio"
"Tacaño.m4v","Tacaño","word","tacano"
"Que_no_le_gusta_gastar_su_dinero,_ni_siquiera_en_las_ocasiones_necesarias.m4v","Que no le gusta gastar su dinero, ni siquiera en las ocasiones necesarias.","definition","tacano"
"Los_vecinos_son_tacaños,_no_recolectan_dinero_entre_todos_para_pagar_el_sueldo_al_celador.m4v","Los vecinos son tacaños, no recolectan dinero entre todos para pagar el sueldo al celador.","example","tacano"
"Trece.m4v","Trece","word","trece"
"Diez_y_tres.m4v","Diez y tres.","definition","trece"
"Mi_cuñada_vive_en_el_piso_trece_del_edificio.m4v","Mi cuñada vive en el piso trece del edificio.","example","trece"
"Terco.m4v","Terco","word","terco"
"Que_se_mantiene_excesivamente_firme_en_sus_ideas_o_intenciones,_sean_estas_erróneas_o_verdaderas.m4v","Que se mantiene excesivamente firme en sus ideas o intenciones, sean estas erróneas o verdaderas.","definition","terco"
"El_niño_juega_arrastrándose_en_el_piso_y_está_sucio._La_mamá_está_furiosa,_lo_regaña_y_le_dice_Tú_eres_terco.m4v","El niño juega arrastrándose en el piso y está sucio. La mamá está furiosa, lo regaña y le dice: ""Tú eres terco""","example","terco"
"Temprano.m4v","Temprano","word","temprano"
"Antes_del_tiempo_fijado,_acostumbrado_o_conveniente.m4v","Antes del tiempo fijado, acostumbrado o conveniente.","definition","temprano"
"En_el_colegio,_yo_soy_profesor_y_me_di_cuenta_que_varios_grupos_de_estudiantes_llegaron_temprano._Yo_los_felicite.m4v","En el colegio, yo soy profesor y me di cuenta que varios grupos de estudiantes llegaron temprano. Yo los felicite.","example","temprano"
"Tos.m4v","Tos","word","tos"
"Expulsión_brusca_y_ruidosa,_por_la_boca,_del_aire_contenido_en_los_pulmones,_provocada_por_la_irritación_de_las_vías_respiratorias.m4v","Expulsión brusca y ruidosa, por la boca, del aire contenido en los pulmones, provocada por la irritación de las vías respiratorias.","definition","tos"
"El_niño_ayer_estuvo_todo_el_día_enfermo_con_gripa_y_hoy_le_dio_tos.m4v","El niño ayer estuvo todo el día enfermo con gripa y hoy le dio tos.","example","tos"
"Terminal_de_Transporte.m4v","Terminal de Transporte","word","terminal-de-transporte"
"Estación_a_la_que_llegan_y_de_la_que_salen_buses_a_diferentes_puntos_del_país.m4v","Estación a la que llegan y de la que salen buses a diferentes puntos del país.","definition","terminal-de-transporte"
"Mi_esposa_y_yo_vamos_al_terminal_de_transporte_a_comprar_tiquetes_para_ir_de_paseo_a_Cali.m4v","Mi esposa y yo vamos al terminal de transporte a comprar tiquetes para ir de paseo a Cali.","example","terminal-de-transporte"
"Tamal.mp4","Tamal","word","tamal"
"Plato_consistente_en_una_masa_de_harina_de_maíz_o_de_arroz,_con_varias_carnes_res,_pollo,_verduras_e_ingredientes,_envueltos_en_una_hoja,_que_varían_de_una_región_a_otra.mp4","Plato consistente en una masa de harina de maíz o de arroz, con varias carnes res, pollo, verduras e ingredientes, envueltos en una hoja, que varían de una región a otra.","definition","tamal"
"Los_bogotanos_acostumbran_comer_en_el_desayuno_tamal_y_chocolate.mp4","Los bogotanos acostumbran comer en el desayuno tamal y chocolate.","example","tamal"
"Tres.m4v","Tres","word","tres"
"Dos_y_uno.m4v","Dos y uno.","definition","tres"
"Hace_poco,_el_mes_pasado,_termine_de_leer_los_libros._Quiero_leer_más._¡Ah¡_voy_a_comprar_tres_libros.m4v","Hace poco, el mes pasado, termine de leer los libros. Quiero leer más. ¡Ah¡ voy a comprar tres libros.","example","tres"
"Tranquilo.m4v","Tranquilo","word","tranquilo"
"Que_no_está_preocupado_o_nervioso.m4v","Que no está preocupado o nervioso.","definition","tranquilo"
"El_director_estaba_furioso_y_preocupado_por_el_trabajo._Yo_le_dije_tranquilo,_nosotros_vamos_a_empezar_a_trabajar_muy_bien,_concentrados_y_en_forma_articulada.m4v","El director estaba furioso y preocupado por el trabajo. Yo le dije: ""tranquilo, nosotros vamos a empezar a trabajar muy bien, concentrados y en forma articulada"".","example","tranquilo"
"Trofeo.m4v","Trofeo","word","trofeo"
"Objeto_que_recibe_el_ganador_o_los_primeros_clasificados_de_una_competencia_deportiva_por_su_triunfo.m4v","Objeto que recibe el ganador o los primeros clasificados de una competencia deportiva por su triunfo.","definition","trofeo"
"Vi_que_mi_esposo_es_un_experto_jugando_billar._Él_ganó_un_trofeo_y_lo_aplaudí,_estaba_muy_contenta.m4v","Vi que mi esposo es un experto jugando billar. Él ganó un trofeo y lo aplaudí, estaba muy contenta.","example","trofeo"
"Taxi.m4v","Taxi","word","taxi"
"Vehículo_automóvil_que_se_usa_para_el_transporte_público_y_se_alquila_para_un_servicio.m4v","Vehículo automóvil que se usa para el transporte público y se alquila para un servicio.","definition","taxi"
"Una_persona_va_cargando_dos_maletas_muy_pesadas_pero_como_se_dirige_a_un_lugar_lejano,_prefiere_parar_un_taxi,_se_sube_en_él_y_se_va.m4v","Una persona va cargando dos maletas muy pesadas pero como se dirige a un lugar lejano, prefiere parar un taxi, se sube en él y se va.","example","taxi"
"Terminar.m4v","Terminar","word","terminar"
"Poner_fin_a_una_cosa_o_hacerla_completamente.m4v","Poner fin a una cosa o hacerla completamente.","definition","terminar"
"Mi_sobrina_está_estudiando_una_maestría_y_está_haciendo_la_tesis._Cuando_la_termine_la_va_a_entregar.m4v","Mi sobrina está estudiando una maestría y está haciendo la tesis. Cuando la termine la va a entregar.","example","terminar"
"Toalla_Higiénica.mp4","Toalla Higiénica","word","toalla-higienica"
"Especie_de_almohadilla_de_algodón_u_otro_material_absorbente_que_usan_las_mujeres_durante_la_menstruación.mp4","Especie de almohadilla de algodón u otro material absorbente que usan las mujeres durante la menstruación.","definition","toalla-higienica"
"Una_mujer,_entra_a_un_almacén_y_ve_una_caja_que_trae_diez_toallas_higiénicas_y_las_compra.mp4","Una mujer, entra a un almacén y ve una caja que trae diez toallas higiénicas y las compra.","example","toalla-higienica"
"Toalla.mp4","Toalla","word","toalla"
"Pieza_de_tela_absorbente_que_sirve_para_secarse_el_cuerpo.mp4","Pieza de tela absorbente que sirve para secarse el cuerpo.","definition","toalla"
"A_mí_y_a_mi_esposa,_en_la_celebración_del_matrimonio,_nos_dieron_muchos_regalos,_entre_ellos_nos_dieron_toallas_blancas.mp4","A mí y a mi esposa, en la celebración del matrimonio, nos dieron muchos regalos, entre ellos nos dieron toallas blancas.","example","toalla"
"Tímido.m4v","Tímido","word","timido"
"Que_se_siente_incómodo_hablando_en_público_o_relacionándose_con_gente_que_no_conoce.m4v","Que se siente incómodo hablando en público o relacionándose con gente que no conoce.","definition","timido"
"La_mamá_va_con_su_hijo_pequeño_y_se_encuentran_con_varios_amigos._Ella_conversa_con_ellos_y_el_niño_no_conversa_porque_es_tímido.m4v","La mamá va con su hijo pequeño y se encuentran con varios amigos. Ella conversa con ellos y el niño no conversa porque es tímido.","example","timido"
"Tela.m4v","Tela","word","tela"
"Tejido_formado_por_hilos_entrelazados_que_se_utiliza_para_fabricar_ropa.m4v","Tejido formado por hilos entrelazados que se utiliza para fabricar ropa.","definition","tela"
"En_India_hay_telas_de_buena_calidad,__de_diferentes_colores_y_diseños._¡Son_muy_bonitas!.m4v","En India hay telas de buena calidad,  de diferentes colores y diseños. ¡Son muy bonitas!","example","tela"
"Tiempo.m4v","Tiempo","word","tiempo"
"Medida_convencional_que_permite_ordenar_la_secuencia_de_sucesos,_estableciendo_un_pasado,_un_presente_y_un_futuro,_entre_las_medidas_utilizadas_se_encuentran,_las_horas,_los_años,_etc.m4v","Medida convencional que permite ordenar la secuencia de sucesos, estableciendo un pasado, un presente y un futuro, entre las medidas utilizadas se encuentran, las horas, los años, etc.","definition","tiempo"
"En_términos_de_tiempo,_ellos_llevan_cinco_años_de_novios.m4v","En términos de tiempo, ellos llevan cinco años de novios.","example","tiempo"
"Tenis.m4v","Tenis","word","tenis-2"
"Juego_o_deporte_que_consiste_en_lanzar_con_raqueta_una_pelota_de_una_a_otra_parte_del_campo,_separadas_por_una_red.m4v","Juego o deporte que consiste en lanzar con raqueta una pelota de una a otra parte del campo, separadas por una red.","definition","tenis-2"
"El_papá_es_experto_en_jugar_tenis_y_le_enseñó_a_su_hijo,_quien_aprendió_y_juega_con_gran_habilidad.m4v","El papá es experto en jugar tenis y le enseñó a su hijo, quien aprendió y juega con gran habilidad.","example","tenis-2"
"Teléfono.mp4","Teléfono","word","telefono"
"Aparato_que_sirve_para_comunicarse_a_larga_distancia.mp4","Aparato que sirve para comunicarse a larga distancia.","definition","telefono"
"Mientras_hablaba_por_teléfono_y_cargaba_mi_a_bebé,_él_haló_el_cordón_del_teléfono_y_cortó_la_comunicación.mp4","Mientras hablaba por teléfono y cargaba mi a bebé, él haló el cordón del teléfono y cortó la comunicación.","example","telefono"
"Tren.m4v","Tren","word","tren"
"Medio_de_transporte_que_circula_sobre_rieles,_compuesto_por_una_serie_de_vagones_y_una_locomotora_que_los_arrastra.m4v","Medio de transporte que circula sobre rieles, compuesto por una serie de vagones y una locomotora que los arrastra.","definition","tren"
"A_un_grupo_de_niños_en_el_colegio_les_informaron_Vamos_de_paseo_en_tren._Ellos_estaban_muy_contentos,_se_montaron_y_se_fueron_a_viajar_en_el_tren.m4v","A un grupo de niños en el colegio les informaron: ""Vamos de paseo en tren"". Ellos estaban muy contentos, se montaron y se fueron a viajar en el tren.","example","tren"
"Tenis.m4v","Tenis","word","tenis"
"Calzado_de_material_resistente_y_suela_gruesa_de_goma,_que_se_usa_para_practicar_deportes.m4v","Calzado de material resistente y suela gruesa de goma, que se usa para practicar deportes.","definition","tenis"
"A_la_entrada_del_colegio,_el_profesor__revisa_los_tenis_que_usa_cada__estudiante,_al_que_lleva_tenis_de_color_diferente_lo_devuelve.m4v","A la entrada del colegio, el profesor  revisa los tenis que usa cada  estudiante, al que lleva tenis de color diferente lo devuelve.","example","tenis"
"Tarde.m4v","Tarde","word","tarde"
"Después_del_tiempo_fijado,_acostumbrado_o_conveniente.m4v","Después del tiempo fijado, acostumbrado o conveniente.","definition","tarde"
"Hoy_tenía_una_reunión_muy_importante_de_alto_nivel._¡Qué_pena!_Llegue_tarde.m4v","Hoy tenía una reunión muy importante de alto nivel. ¡Qué pena! Llegue tarde.","example","tarde"
"Número_cardinal_que_por_adición_da_origen_a_toda_la_numeración.m4v","Número cardinal que por adición da origen a toda la numeración.","definition","uno"
"Yo_entro_al_centro_comercial_y_veo_en_el_parqueadero_varios_carros_y_una_moto.m4v","Yo entro al centro comercial y veo en el parqueadero varios carros y una moto.","example","uno"
"Unión_Libre.m4v","Unión Libre","word","union-libre"
"Vínculo_de_una_pareja_que_convive,_sin_estar_sujeta_a_ninguna_autoridad_civil_ni_religiosa.m4v","Vínculo de una pareja que convive, sin estar sujeta a ninguna autoridad civil ni religiosa.","definition","union-libre"
"Ellos_han_vivido_contentos_cinco_años_en_unión_libre.m4v","Ellos han vivido contentos cinco años en unión libre.","example","union-libre"
"Vino.mp4","Vino","word","vino"
"Bebida_alcohólica_extraída_de_la_uva.mp4","Bebida alcohólica extraída de la uva.","definition","vino"
"Yo_vi_un_vino_muy_fino_y_costosísimo._¡Ah!,_Mi_abuelo_lo_compró_antes.mp4","Yo vi un vino muy fino y costosísimo. ¡Ah!, Mi abuelo lo compró antes.","example","vino"
